EDINum|Client              |Exp |LivreeA             |CommandeClient        |ClientNom                     |ShipToName                    |DateCom |DateLiv |Line|Produit             |Qtee  |Prix     |
9000257||9|8400400|67301931||Chavigny|2024-11-25|2024-11-25|5|05650|1|6.00|
9000257||9|8400400|67301931||Chavigny|2024-11-25|2024-11-25|6|06650|3|7.00|
9000257||9|8400400|67301931||Chavigny|2024-11-25|2024-11-25|7|02600|5|6.00|
9000257||9|8400400|67301931||Chavigny|2024-11-25|2024-11-25|8|09650|2|6.00|
9000257||9|8400400|67301931||Chavigny|2024-11-25|2024-11-25|9|20675|7|8.00|
9000257||9|8400400|67301931||Chavigny|2024-11-25|2024-11-25|10|21675|6|8.00|
9000258||9|8400400|67301930||Chavigny|2024-11-25|2024-11-25|1|01650|4|6.00|
9000258||9|8400400|67301930||Chavigny|2024-11-25|2024-11-25|2|10650|6|6.00|
9000258||9|8400400|67301930||Chavigny|2024-11-25|2024-11-25|3|03650|5|7.00|
9000258||9|8400400|67301930||Chavigny|2024-11-25|2024-11-25|4|04650|3|7.00|
9000258||9|8400400|67301930||Chavigny|2024-11-25|2024-11-25|5|06650|1|7.00|
9000258||9|8400400|67301930||Chavigny|2024-11-25|2024-11-25|6|02600|7|6.00|
9000258||9|8400400|67301930||Chavigny|2024-11-25|2024-11-25|7|09650|1|6.00|
9000258||9|8400400|67301930||Chavigny|2024-11-25|2024-11-25|8|20675|3|8.00|
9000258||9|8400400|67301930||Chavigny|2024-11-25|2024-11-25|9|21675|4|8.00|
9000259||9|8400400|67301929||Chavigny|2024-11-25|2024-11-25|1|10650|2|6.00|
9000259||9|8400400|67301929||Chavigny|2024-11-25|2024-11-25|2|04650|2|7.00|
9000259||9|8400400|67301929||Chavigny|2024-11-25|2024-11-25|3|05650|2|6.00|
9000259||9|8400400|67301929||Chavigny|2024-11-25|2024-11-25|4|06650|3|7.00|
9000259||9|8400400|67301929||Chavigny|2024-11-25|2024-11-25|5|02600|2|6.00|
9000259||9|8400400|67301929||Chavigny|2024-11-25|2024-11-25|6|09650|5|6.00|
9000259||9|8400400|67301929||Chavigny|2024-11-25|2024-11-25|7|20675|1|8.00|
9000259||9|8400400|67301929||Chavigny|2024-11-25|2024-11-25|8|21675|9|8.00|
9000260||9|8400400|67301928||Chavigny|2024-11-25|2024-11-25|1|10650|4|6.00|
9000260||9|8400400|67301928||Chavigny|2024-11-25|2024-11-25|2|03650|3|7.00|
9000260||9|8400400|67301928||Chavigny|2024-11-25|2024-11-25|3|04650|1|7.00|
9000260||9|8400400|67301928||Chavigny|2024-11-25|2024-11-25|4|06650|5|7.00|
9000260||9|8400400|67301928||Chavigny|2024-11-25|2024-11-25|5|02600|4|6.00|
9000260||9|8400400|67301928||Chavigny|2024-11-25|2024-11-25|6|09650|2|6.00|
9000260||9|8400400|67301928||Chavigny|2024-11-25|2024-11-25|7|20675|4|8.00|
9000260||9|8400400|67301928||Chavigny|2024-11-25|2024-11-25|8|21675|7|8.00|
9000261||9|8400400|67301927||Chavigny|2024-11-25|2024-11-25|1|10650|3|6.00|
9000261||9|8400400|67301927||Chavigny|2024-11-25|2024-11-25|2|03650|2|7.00|
9000261||9|8400400|67301927||Chavigny|2024-11-25|2024-11-25|3|04650|1|7.00|
9000261||9|8400400|67301927||Chavigny|2024-11-25|2024-11-25|4|02600|2|6.00|
9000261||9|8400400|67301927||Chavigny|2024-11-25|2024-11-25|5|09650|3|6.00|
9000261||9|8400400|67301927||Chavigny|2024-11-25|2024-11-25|6|20675|2|8.00|
9000261||9|8400400|67301927||Chavigny|2024-11-25|2024-11-25|7|21675|4|8.00|
9000262||9|8400400|67301926||Chavigny|2024-11-25|2024-11-25|1|01650|1|6.00|
9000262||9|8400400|67301926||Chavigny|2024-11-25|2024-11-25|2|10650|6|6.00|
9000262||9|8400400|67301926||Chavigny|2024-11-25|2024-11-25|3|03650|1|7.00|
9000262||9|8400400|67301926||Chavigny|2024-11-25|2024-11-25|4|04650|4|7.00|
9000262||9|8400400|67301926||Chavigny|2024-11-25|2024-11-25|5|06650|3|7.00|
9000262||9|8400400|67301926||Chavigny|2024-11-25|2024-11-25|6|09650|4|6.00|
9000262||9|8400400|67301926||Chavigny|2024-11-25|2024-11-25|7|20675|5|8.00|
9000262||9|8400400|67301926||Chavigny|2024-11-25|2024-11-25|8|21675|3|8.00|
9000263||9|8400400|67301925||Chavigny|2024-11-25|2024-11-25|1|10650|3|6.00|
9000263||9|8400400|67301925||Chavigny|2024-11-25|2024-11-25|2|03650|1|7.00|
9000263||9|8400400|67301925||Chavigny|2024-11-25|2024-11-25|3|05650|1|6.00|
9000263||9|8400400|67301925||Chavigny|2024-11-25|2024-11-25|4|06650|1|7.00|
9000263||9|8400400|67301925||Chavigny|2024-11-25|2024-11-25|5|02600|1|6.00|
9000263||9|8400400|67301925||Chavigny|2024-11-25|2024-11-25|6|09650|3|6.00|
9000263||9|8400400|67301925||Chavigny|2024-11-25|2024-11-25|7|20675|1|8.00|
9000263||9|8400400|67301925||Chavigny|2024-11-25|2024-11-25|8|21675|4|8.00|
9000264||9|8400400|67301924||Chavigny|2024-11-25|2024-11-25|1|10650|4|6.00|
9000264||9|8400400|67301924||Chavigny|2024-11-25|2024-11-25|2|03650|1|7.00|
9000264||9|8400400|67301924||Chavigny|2024-11-25|2024-11-25|3|04650|4|7.00|
9000264||9|8400400|67301924||Chavigny|2024-11-25|2024-11-25|4|06650|2|7.00|
9000264||9|8400400|67301924||Chavigny|2024-11-25|2024-11-25|5|02600|3|6.00|
9000264||9|8400400|67301924||Chavigny|2024-11-25|2024-11-25|6|09650|1|6.00|
9000264||9|8400400|67301924||Chavigny|2024-11-25|2024-11-25|7|20675|3|8.00|
9000264||9|8400400|67301924||Chavigny|2024-11-25|2024-11-25|8|21675|3|8.00|
9000265||9|8400400|67301923||Chavigny|2024-11-25|2024-11-25|1|01650|3|6.00|
9000265||9|8400400|67301923||Chavigny|2024-11-25|2024-11-25|2|10650|8|6.00|
9000265||9|8400400|67301923||Chavigny|2024-11-25|2024-11-25|3|03650|1|7.00|
9000265||9|8400400|67301923||Chavigny|2024-11-25|2024-11-25|4|04650|1|7.00|
9000265||9|8400400|67301923||Chavigny|2024-11-25|2024-11-25|5|06650|3|7.00|
9000265||9|8400400|67301923||Chavigny|2024-11-25|2024-11-25|6|02600|4|6.00|
9000265||9|8400400|67301923||Chavigny|2024-11-25|2024-11-25|7|20675|12|8.00|
9000265||9|8400400|67301923||Chavigny|2024-11-25|2024-11-25|8|21675|4|8.00|
9000266||9|8400400|67301922||Chavigny|2024-11-25|2024-11-25|1|10650|3|6.00|
9000266||9|8400400|67301922||Chavigny|2024-11-25|2024-11-25|2|03650|2|7.00|
9000266||9|8400400|67301922||Chavigny|2024-11-25|2024-11-25|3|04650|2|7.00|
9000266||9|8400400|67301922||Chavigny|2024-11-25|2024-11-25|4|05650|1|6.00|
9000266||9|8400400|67301922||Chavigny|2024-11-25|2024-11-25|5|02600|3|6.00|
9000266||9|8400400|67301922||Chavigny|2024-11-25|2024-11-25|6|09650|5|6.00|
9000266||9|8400400|67301922||Chavigny|2024-11-25|2024-11-25|7|20675|5|8.00|
9000266||9|8400400|67301922||Chavigny|2024-11-25|2024-11-25|8|21675|2|8.00|
9000267||9|8400400|67301921||Chavigny|2024-11-25|2024-11-25|1|01650|1|6.00|
9000267||9|8400400|67301921||Chavigny|2024-11-25|2024-11-25|2|10650|3|6.00|
9000267||9|8400400|67301921||Chavigny|2024-11-25|2024-11-25|3|03650|1|7.00|
9000267||9|8400400|67301921||Chavigny|2024-11-25|2024-11-25|4|04650|2|7.00|
9000267||9|8400400|67301921||Chavigny|2024-11-25|2024-11-25|5|06650|1|7.00|
9000267||9|8400400|67301921||Chavigny|2024-11-25|2024-11-25|6|02600|3|6.00|
9000267||9|8400400|67301921||Chavigny|2024-11-25|2024-11-25|7|09650|3|6.00|
9000267||9|8400400|67301921||Chavigny|2024-11-25|2024-11-25|8|20675|9|8.00|
9000267||9|8400400|67301921||Chavigny|2024-11-25|2024-11-25|9|21675|12|8.00|
9000268||9|8400400|67301920||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000268||9|8400400|67301920||Chavigny|2024-11-25|2024-11-25|2|10650|4|6.00|
9000268||9|8400400|67301920||Chavigny|2024-11-25|2024-11-25|3|03650|1|7.00|
9000268||9|8400400|67301920||Chavigny|2024-11-25|2024-11-25|4|05650|2|6.00|
9000268||9|8400400|67301920||Chavigny|2024-11-25|2024-11-25|5|06650|3|7.00|
9000268||9|8400400|67301920||Chavigny|2024-11-25|2024-11-25|6|02600|1|6.00|
9000268||9|8400400|67301920||Chavigny|2024-11-25|2024-11-25|7|20675|2|8.00|
9000268||9|8400400|67301920||Chavigny|2024-11-25|2024-11-25|8|21675|4|8.00|
9000269||9|8400400|67301919||Chavigny|2024-11-25|2024-11-25|1|10650|1|6.00|
9000269||9|8400400|67301919||Chavigny|2024-11-25|2024-11-25|2|03650|1|7.00|
9000269||9|8400400|67301919||Chavigny|2024-11-25|2024-11-25|3|04650|1|7.00|
9000269||9|8400400|67301919||Chavigny|2024-11-25|2024-11-25|4|05650|1|6.00|
9000269||9|8400400|67301919||Chavigny|2024-11-25|2024-11-25|5|06650|1|7.00|
9000269||9|8400400|67301919||Chavigny|2024-11-25|2024-11-25|6|02600|2|6.00|
9000269||9|8400400|67301919||Chavigny|2024-11-25|2024-11-25|7|20675|1|8.00|
9000269||9|8400400|67301919||Chavigny|2024-11-25|2024-11-25|8|21675|1|8.00|
9000270||9|8400400|67301918||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000270||9|8400400|67301918||Chavigny|2024-11-25|2024-11-25|2|10650|4|6.00|
9000270||9|8400400|67301918||Chavigny|2024-11-25|2024-11-25|3|03650|4|7.00|
9000270||9|8400400|67301918||Chavigny|2024-11-25|2024-11-25|4|04650|4|7.00|
9000270||9|8400400|67301918||Chavigny|2024-11-25|2024-11-25|5|05650|1|6.00|
9000270||9|8400400|67301918||Chavigny|2024-11-25|2024-11-25|6|06650|2|7.00|
9000270||9|8400400|67301918||Chavigny|2024-11-25|2024-11-25|7|02600|7|6.00|
9000270||9|8400400|67301918||Chavigny|2024-11-25|2024-11-25|8|09650|2|6.00|
9000270||9|8400400|67301918||Chavigny|2024-11-25|2024-11-25|9|20675|2|8.00|
9000270||9|8400400|67301918||Chavigny|2024-11-25|2024-11-25|10|21675|2|8.00|
9000271||9|8400400|67301917||Chavigny|2024-11-25|2024-11-25|1|01650|9|6.00|
9000271||9|8400400|67301917||Chavigny|2024-11-25|2024-11-25|2|10650|7|6.00|
9000271||9|8400400|67301917||Chavigny|2024-11-25|2024-11-25|3|03650|4|7.00|
9000271||9|8400400|67301917||Chavigny|2024-11-25|2024-11-25|4|04650|5|7.00|
9000271||9|8400400|67301917||Chavigny|2024-11-25|2024-11-25|5|05650|4|6.00|
9000271||9|8400400|67301917||Chavigny|2024-11-25|2024-11-25|6|06650|10|7.00|
9000271||9|8400400|67301917||Chavigny|2024-11-25|2024-11-25|7|02600|10|6.00|
9000271||9|8400400|67301917||Chavigny|2024-11-25|2024-11-25|8|09650|1|6.00|
9000271||9|8400400|67301917||Chavigny|2024-11-25|2024-11-25|9|20675|12|8.00|
9000271||9|8400400|67301917||Chavigny|2024-11-25|2024-11-25|10|21675|15|8.00|
9000272||9|8400400|67301916||Chavigny|2024-11-25|2024-11-25|1|10650|3|6.00|
9000272||9|8400400|67301916||Chavigny|2024-11-25|2024-11-25|2|03650|2|7.00|
9000272||9|8400400|67301916||Chavigny|2024-11-25|2024-11-25|3|04650|3|7.00|
9000272||9|8400400|67301916||Chavigny|2024-11-25|2024-11-25|4|06650|4|7.00|
9000272||9|8400400|67301916||Chavigny|2024-11-25|2024-11-25|5|02600|2|6.00|
9000272||9|8400400|67301916||Chavigny|2024-11-25|2024-11-25|6|09650|5|6.00|
9000272||9|8400400|67301916||Chavigny|2024-11-25|2024-11-25|7|20675|1|8.00|
9000273||9|8400400|67301915||Chavigny|2024-11-25|2024-11-25|1|01650|6|6.00|
9000273||9|8400400|67301915||Chavigny|2024-11-25|2024-11-25|2|10650|2|6.00|
9000273||9|8400400|67301915||Chavigny|2024-11-25|2024-11-25|3|03650|5|7.00|
9000273||9|8400400|67301915||Chavigny|2024-11-25|2024-11-25|4|04650|3|7.00|
9000273||9|8400400|67301915||Chavigny|2024-11-25|2024-11-25|5|05650|2|6.00|
9000273||9|8400400|67301915||Chavigny|2024-11-25|2024-11-25|6|02600|3|6.00|
9000273||9|8400400|67301915||Chavigny|2024-11-25|2024-11-25|7|09650|3|6.00|
9000273||9|8400400|67301915||Chavigny|2024-11-25|2024-11-25|8|20675|3|8.00|
9000273||9|8400400|67301915||Chavigny|2024-11-25|2024-11-25|9|21675|8|8.00|
9000274||9|8400400|67301914||Chavigny|2024-11-25|2024-11-25|1|01650|3|6.00|
9000274||9|8400400|67301914||Chavigny|2024-11-25|2024-11-25|2|10650|2|6.00|
9000274||9|8400400|67301914||Chavigny|2024-11-25|2024-11-25|3|09650|1|6.00|
9000274||9|8400400|67301914||Chavigny|2024-11-25|2024-11-25|4|20675|1|8.00|
9000274||9|8400400|67301914||Chavigny|2024-11-25|2024-11-25|5|21675|2|8.00|
9000275||9|8400400|67301913||Chavigny|2024-11-25|2024-11-25|1|10650|2|6.00|
9000275||9|8400400|67301913||Chavigny|2024-11-25|2024-11-25|2|03650|2|7.00|
9000275||9|8400400|67301913||Chavigny|2024-11-25|2024-11-25|3|04650|1|7.00|
9000275||9|8400400|67301913||Chavigny|2024-11-25|2024-11-25|4|05650|2|6.00|
9000275||9|8400400|67301913||Chavigny|2024-11-25|2024-11-25|5|02600|3|6.00|
9000275||9|8400400|67301913||Chavigny|2024-11-25|2024-11-25|6|09650|1|6.00|
9000275||9|8400400|67301913||Chavigny|2024-11-25|2024-11-25|7|20675|2|8.00|
9000275||9|8400400|67301913||Chavigny|2024-11-25|2024-11-25|8|21675|3|8.00|
9000276||9|8400400|67301912||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000276||9|8400400|67301912||Chavigny|2024-11-25|2024-11-25|2|10650|3|6.00|
9000276||9|8400400|67301912||Chavigny|2024-11-25|2024-11-25|3|03650|2|7.00|
9000276||9|8400400|67301912||Chavigny|2024-11-25|2024-11-25|4|04650|6|7.00|
9000276||9|8400400|67301912||Chavigny|2024-11-25|2024-11-25|5|05650|1|6.00|
9000276||9|8400400|67301912||Chavigny|2024-11-25|2024-11-25|6|06650|3|7.00|
9000276||9|8400400|67301912||Chavigny|2024-11-25|2024-11-25|7|02600|3|6.00|
9000276||9|8400400|67301912||Chavigny|2024-11-25|2024-11-25|8|09650|2|6.00|
9000276||9|8400400|67301912||Chavigny|2024-11-25|2024-11-25|9|20675|7|8.00|
9000276||9|8400400|67301912||Chavigny|2024-11-25|2024-11-25|10|21675|9|8.00|
9000277||9|8400400|67301911||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000277||9|8400400|67301911||Chavigny|2024-11-25|2024-11-25|2|10650|10|6.00|
9000277||9|8400400|67301911||Chavigny|2024-11-25|2024-11-25|3|03650|5|7.00|
9000277||9|8400400|67301911||Chavigny|2024-11-25|2024-11-25|4|04650|5|7.00|
9000277||9|8400400|67301911||Chavigny|2024-11-25|2024-11-25|5|05650|2|6.00|
9000277||9|8400400|67301911||Chavigny|2024-11-25|2024-11-25|6|06650|11|7.00|
9000277||9|8400400|67301911||Chavigny|2024-11-25|2024-11-25|7|02600|2|6.00|
9000277||9|8400400|67301911||Chavigny|2024-11-25|2024-11-25|8|09650|8|6.00|
9000277||9|8400400|67301911||Chavigny|2024-11-25|2024-11-25|9|20675|9|8.00|
9000277||9|8400400|67301911||Chavigny|2024-11-25|2024-11-25|10|21675|9|8.00|
9000278||9|8400400|67301910||Chavigny|2024-11-25|2024-11-25|1|01650|1|6.00|
9000278||9|8400400|67301910||Chavigny|2024-11-25|2024-11-25|2|10650|3|6.00|
9000278||9|8400400|67301910||Chavigny|2024-11-25|2024-11-25|3|03650|2|7.00|
9000278||9|8400400|67301910||Chavigny|2024-11-25|2024-11-25|4|04650|1|7.00|
9000278||9|8400400|67301910||Chavigny|2024-11-25|2024-11-25|5|05650|1|6.00|
9000278||9|8400400|67301910||Chavigny|2024-11-25|2024-11-25|6|06650|1|7.00|
9000278||9|8400400|67301910||Chavigny|2024-11-25|2024-11-25|7|02600|4|6.00|
9000278||9|8400400|67301910||Chavigny|2024-11-25|2024-11-25|8|20675|4|8.00|
9000278||9|8400400|67301910||Chavigny|2024-11-25|2024-11-25|9|21675|5|8.00|
9000279||9|8400400|6730199||Chavigny|2024-11-25|2024-11-25|1|03650|1|7.00|
9000280||9|8400400|6730198||Chavigny|2024-11-25|2024-11-25|1|06650|1|7.00|
9000281||9|8400400|6730197||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000281||9|8400400|6730197||Chavigny|2024-11-25|2024-11-25|2|10650|4|6.00|
9000281||9|8400400|6730197||Chavigny|2024-11-25|2024-11-25|3|03650|3|7.00|
9000281||9|8400400|6730197||Chavigny|2024-11-25|2024-11-25|4|04650|2|7.00|
9000281||9|8400400|6730197||Chavigny|2024-11-25|2024-11-25|5|05650|2|6.00|
9000281||9|8400400|6730197||Chavigny|2024-11-25|2024-11-25|6|06650|1|7.00|
9000281||9|8400400|6730197||Chavigny|2024-11-25|2024-11-25|7|02600|3|6.00|
9000281||9|8400400|6730197||Chavigny|2024-11-25|2024-11-25|8|09650|1|6.00|
9000281||9|8400400|6730197||Chavigny|2024-11-25|2024-11-25|9|20675|4|8.00|
9000281||9|8400400|6730197||Chavigny|2024-11-25|2024-11-25|10|21675|5|8.00|
9000282||9|8400400|6730196||Chavigny|2024-11-25|2024-11-25|1|06650|1|7.00|
9000282||9|8400400|6730196||Chavigny|2024-11-25|2024-11-25|2|02600|1|6.00|
9000282||9|8400400|6730196||Chavigny|2024-11-25|2024-11-25|3|20675|5|8.00|
9000282||9|8400400|6730196||Chavigny|2024-11-25|2024-11-25|4|21675|5|8.00|
9000283||9|8400400|6730195||Chavigny|2024-11-25|2024-11-25|1|03650|1|7.00|
9000283||9|8400400|6730195||Chavigny|2024-11-25|2024-11-25|2|21675|1|8.00|
9000284||9|8400400|6730194||Chavigny|2024-11-25|2024-11-25|1|02600|2|6.00|
9000284||9|8400400|6730194||Chavigny|2024-11-25|2024-11-25|2|09650|2|6.00|
9000284||9|8400400|6730194||Chavigny|2024-11-25|2024-11-25|3|20675|1|8.00|
9000284||9|8400400|6730194||Chavigny|2024-11-25|2024-11-25|4|21675|1|8.00|
9000285||9|8400400|6730193||Chavigny|2024-11-25|2024-11-25|1|03650|1|7.00|
9000285||9|8400400|6730193||Chavigny|2024-11-25|2024-11-25|2|04650|1|7.00|
9000285||9|8400400|6730193||Chavigny|2024-11-25|2024-11-25|3|05650|1|6.00|
9000285||9|8400400|6730193||Chavigny|2024-11-25|2024-11-25|4|02600|2|6.00|
9000285||9|8400400|6730193||Chavigny|2024-11-25|2024-11-25|5|20675|1|8.00|
9000286||9|8400400|6730192||Chavigny|2024-11-25|2024-11-25|1|10650|1|6.00|
9000286||9|8400400|6730192||Chavigny|2024-11-25|2024-11-25|2|02600|1|6.00|
9000286||9|8400400|6730192||Chavigny|2024-11-25|2024-11-25|3|09650|1|6.00|
